class;aa_000;ae_000;af_000;ag_000;ag_001;ag_002;ag_003;ag_004;ag_005;ag_006;ag_007;ag_008;ag_009;ah_000;ai_000;aj_000;al_000;am_0;an_000;ao_000;ap_000;aq_000;ar_000;as_000;at_000;au_000;av_000;ax_000;ay_000;ay_001;ay_002;ay_003;ay_004;ay_005;ay_006;ay_007;ay_008;ay_009;az_000;az_001;az_002;az_003;az_004;az_005;az_006;az_007;az_008;az_009;ba_000;ba_001;ba_002;ba_003;ba_004;ba_005;ba_006;ba_007;ba_008;ba_009;bb_000;bc_000;bd_000;be_000;bf_000;bg_000;bh_000;bi_000;bj_000;dl_000;dm_000;dn_000;do_000;dp_000;dq_000;dr_000;ds_000;dt_000;du_000;dv_000;dx_000;dy_000;dz_000;ea_000;eb_000;ee_000;ee_001;ee_002;ee_003;ee_004;ee_005;ee_006;ee_007;ee_008;ee_009;ef_000;eg_000
neg;65060;0;0;0;0;0;0;94928;1358992;2355394;390642;3764;0;2361932;0;0;36;182;3932722;3506872;651258;293644;0;0;0;0;2914;514;0;0;0;0;0;236498;3324106;643116;0;0;3732;1458;2228;260700;3459336;476090;176;0;0;0;1489076;919168;490012;349488;278270;263040;327902;86764;0;0;4585334;0;78;560;102;2361932;48362;343912;305854;0;0;20350;37700;7156;0;0;149986;32460;22220;2354;0;0;0;0;5394310;357134;905094;692036;364448;648430;448978;283854;167802;308712;27232;0;0
neg;38062;0;0;0;0;0;0;48426;706006;1308640;96586;398;0;1159588;0;0;0;0;2036134;1918922;167940;94354;0;0;0;0;0;0;0;0;0;0;0;31188;1058316;721244;349308;0;2832;334;492;686;33770;2070716;51226;0;0;0;600838;414890;178106;154306;139678;135540;184486;352200;12;0;2204256;0;932;346;36;1159588;19276;71426;94942;0;0;8624;26400;5516;0;0;66850;11222;2933440;442962;0;0;0;0;8061360;263864;275108;179614;108208;225980;210304;219258;336826;337062;3832;0;0
neg;32;0;0;0;0;0;0;78;0;7508;6262;0;0;4942;0;0;0;0;13614;10834;7356;1418;0;0;0;0;38;24;0;0;0;0;0;0;13848;0;0;0;48;28;18;46;6286;7422;0;0;0;0;12674;868;198;56;24;10;18;0;0;0;20990;0;4;0;0;4942;264;4266;3062;0;0;164;0;0;0;0;316;86;9200;930;0;0;0;0;0;9000;4130;576;48;28;66;0;0;0;0;0;0
neg;1440;0;0;0;0;0;26926;57428;59410;4032;38;0;0;55854;0;0;14224;22322;191700;190010;73914;5918;0;0;0;0;146;16;0;0;0;0;0;0;0;38354;109480;0;1422;406;990;598;824;138616;4978;0;0;0;78328;24710;23718;11204;4382;2176;1250;1358;576;132;279984;26;32;124;0;55854;1652;53018;20624;0;0;1490;132;38;28714;7156;1616;422;500;50;26852;120;0;0;441010;69176;15748;6640;2836;5992;31248;14920;1272;2;0;0;0
neg;1208;0;0;0;0;0;0;116;14486;62058;10044;0;0;38190;0;0;0;0;81078;73464;15664;4660;0;0;0;0;30;26;0;0;0;0;0;2092;62726;5056;16830;0;196;50;100;130;19570;66656;2;0;0;0;50332;26846;6758;2316;308;104;30;10;0;0;96804;36;4;26;0;38190;1200;8988;6634;0;0;590;158;68;0;0;2492;568;40;4;0;0;0;0;207630;15986;15268;5664;5782;18544;25076;384;0;0;0;0;0
neg;29538;0;0;0;0;0;0;786;63264;1418762;627606;37390;3474;1094720;1630;0;0;0;1728656;1339114;783604;338830;0;0;0;0;1440;304;0;0;0;0;0;58;741236;1409988;0;0;2296;1306;1604;81926;1650206;413922;22;0;0;0;813576;390866;186564;156336;136494;132552;174084;160810;0;0;2512582;10;544;412;10;1094720;45566;463330;317780;0;0;31964;18380;3946;0;0;53654;9112;6851500;846044;0;0;0;0;1166670;303476;442360;407912;198698;353272;271608;88054;47184;38364;354;0;0
neg;73628;282;316;0;0;0;166452;1149998;1828204;664396;78900;5924;372;1810502;0;0;120140;169148;3460558;3203586;1389334;290920;4;0;0;0;360;3614;0;0;0;0;0;0;6814;3372424;515008;0;37430;3322;4632;4922;13642;574602;3076536;157564;21596;0;1875296;785274;333498;228972;142796;99740;85042;62344;29172;252112;4970514;3486;8920;1088;26;1810502;42686;1093482;291910;0;0;22804;4946;1158;4669568;668878;89186;12048;108520;18596;4046198;15806;0;0;0;345042;342600;271064;117494;173170;314360;2192690;135676;2150;0;0;0
neg;22;0;0;0;0;0;0;48;2778;4378;0;0;0;2428;0;0;0;0;6868;5312;4504;478;0;0;0;0;24;0;0;0;0;0;0;0;6034;0;1170;0;1242;4;18;8;12;5920;0;0;0;0;5402;934;162;108;284;268;46;0;0;0;11386;0;8;4;4;2428;194;3144;1342;0;0;122;0;0;0;0;284;52;10740;1104;0;0;0;0;0;3954;2696;372;66;116;0;0;0;0;0;0;0
neg;10;0;0;0;0;0;0;44;1640;4104;0;0;0;2526;0;102;0;0;12080;8914;22448;216;0;0;0;0;2;6;0;0;0;0;0;0;0;0;5788;0;102;44;106;208;2248;3080;0;0;0;0;4884;80;80;172;24;16;20;478;34;0;34572;0;6;0;0;2526;218;20272;1990;0;0;216;0;0;800;88;0;4;320;58;8;28;0;0;0;4558;1066;26;16;28;22;22;50;0;0;0;0
neg;2;4;6;0;0;0;0;26;1210;3738;0;0;0;1388;0;92;0;0;33924;32556;11588;154;0;0;0;0;12;6;0;0;0;0;0;0;0;0;4974;0;1882;62;100;354;470;2106;0;0;0;0;2826;612;162;132;218;22;20;774;208;0;45532;2;16;2;0;1388;102;10804;780;0;0;100;0;0;722;266;36;8;0;0;45504;16;0;0;0;3248;1000;444;34;42;44;46;116;0;0;0;0
neg;2028;0;0;0;0;0;0;3850;64402;43014;11310;0;0;53494;0;0;220;562;116770;107724;13522;6726;0;0;0;0;52;82;0;0;0;0;0;4248;95408;8650;14270;0;190;40;64;102;47672;74412;96;0;0;0;53198;49626;12502;6130;890;204;20;6;0;0;130552;4;8;132;0;53494;1216;7004;6420;0;0;650;462;220;0;0;2968;446;1660;242;0;0;0;0;1028140;11268;17092;14644;6862;11496;59924;1284;6;0;0;0;0
neg;6098;0;0;0;0;0;0;850;51242;631096;275768;1506;0;428114;2934;510;0;0;754516;522778;286430;205806;0;0;36406;0;3690;414;0;0;0;0;0;0;60132;900330;0;0;906;490;666;137692;695478;125226;4;0;0;0;493928;175138;63208;47734;41452;30812;54238;53952;0;0;1041138;0;24;52;20;428114;15798;86932;197250;0;0;11126;1362;390;0;0;26360;4868;69480;28308;0;0;0;0;20470;324098;422542;113228;45380;45868;9308;38;0;0;0;0;0
neg;59318;0;0;0;0;0;0;1890;237722;2628098;1301220;158580;16748;1999702;0;0;0;0;3998116;3620124;682538;326684;0;0;0;0;736;208;0;0;0;0;0;45602;2018108;1553534;727014;0;2368;2078;2402;3374;117460;4213474;3100;2;0;0;1195632;1018890;364526;288280;257410;255414;378380;578802;6924;0;4681164;120;1744;996;12;1999702;45098;426576;254526;0;0;28066;53182;21734;0;0;71392;14120;13601320;1448730;3855686;1398;0;0;20026730;660222;947746;701540;333802;701722;564522;286882;108098;39724;0;0;0
neg;312;0;0;0;0;0;0;5076;23028;2556;0;0;0;12118;0;0;642;942;42482;39542;7984;1868;0;0;0;0;0;0;0;0;0;0;0;0;0;20328;10332;0;1064;16;26;14;302;29238;0;0;0;0;15840;5730;5002;1558;870;646;672;342;0;0;51134;0;0;10;0;12118;462;4828;3106;0;0;256;0;0;0;0;0;0;0;0;0;0;0;0;0;11288;7408;1320;300;396;516;570;8676;186;0;0;0
neg;29380;0;0;0;0;0;0;5402;804966;1043656;160898;9588;176;879392;0;0;0;0;1668220;1303882;554752;316696;0;0;2684;0;2966;556;0;0;0;0;0;0;934098;740182;350406;0;2528;1396;2032;141154;1361346;516170;60;0;0;0;736376;425024;128580;106600;91802;81108;87560;308054;59568;14;2223348;24;64;46;10;879392;30316;268850;283740;0;0;18346;23034;4784;0;0;46696;9378;16700;5862;0;0;0;0;0;392928;384948;196884;97266;220484;178968;160312;123928;255654;13314;0;0
neg;389270;0;0;0;0;0;62;322492;7002672;14630372;3837382;130826;1534;13008734;0;142;4928;8392;22836300;20116724;4677600;2219034;0;0;4938;0;0;0;0;0;0;0;0;184600;10371354;12638902;2730484;0;30792;26270;50020;102996;14613332;11101828;92;10;0;0;9408780;4176784;1619904;1365562;1257076;1376324;2204092;3634792;867472;14554;27524528;2092;1852;4848;1290;13008734;297152;2355912;2287488;0;0;178094;448182;74750;0;0;710836;105596;26666360;6447602;0;0;0;0;14983770;3868116;5369134;2846402;1439026;3142302;2624918;2201916;1506948;2732452;194126;0;0
neg;10;0;0;0;0;0;0;36;1088;6624;0;0;0;2012;0;140;0;0;7250;4432;19128;946;0;0;0;0;8;16;0;0;0;0;0;0;0;1198;6550;0;50;42;46;124;6574;912;0;0;0;0;5924;236;168;302;56;50;284;688;40;0;26394;0;4;6;0;2012;122;16886;2212;0;0;134;0;0;504;564;54;22;60;6;26464;36;0;0;0;6542;820;140;56;58;46;14;72;0;0;0;0
neg;3300;0;0;0;0;0;0;228;402;155762;35164;0;0;92078;0;0;0;0;224392;208178;45008;9098;0;0;0;0;534;128;0;0;0;0;0;0;99548;90754;1254;0;266;108;172;162;4704;184876;14;0;0;1254;102100;60632;19436;7746;698;640;238;66;0;0;269488;116;754;74;0;92078;2048;31356;13200;0;0;1262;980;302;0;0;4164;690;901860;103144;0;0;0;0;2268320;24984;16168;7658;3624;13428;123840;1100;160;594;0;0;0
neg;0;0;0;0;0;0;9224;9728;16470;26252;0;0;0;20992;0;7758;2268;3640;53922;30920;76092;5938;2;0;0;0;76;268;0;0;0;0;0;0;5606;49966;6102;0;2120;858;1344;2916;20242;34194;0;0;0;0;43100;13094;3642;720;466;84;60;500;4;4;132398;18;30;18;0;20992;1322;59902;15560;0;0;1162;30;10;26652;4804;1740;298;190640;20394;119252;58;0;0;490;27104;14846;4552;1608;3426;4184;2006;3946;2;0;0;0
neg;38216;0;0;0;0;0;17484;434062;1155284;362884;32958;334;0;1039176;0;0;10438;14954;1889984;1736098;254158;125422;0;0;0;0;72;22;0;0;0;0;0;20476;728558;96778;1157194;0;3200;376;486;1246;209972;1779126;8600;0;0;0;354028;567328;346146;268942;168142;109352;99140;89866;62;0;2154994;234;6;568;0;1039176;20654;147274;106296;0;0;9448;22014;5794;0;0;54926;8668;689640;87380;0;0;0;0;1266220;132522;175902;165306;89626;192494;337130;654422;254792;812;0;0;0
neg;41574;0;0;0;0;0;0;550;240076;2031366;457376;10272;742;1178476;0;0;0;0;2586174;2357332;257376;177374;0;0;0;0;1718;266;0;0;0;0;0;36408;844566;1651520;207888;0;3072;1188;1648;173482;2227940;333052;0;0;0;0;769374;723906;242124;189544;164434;171396;315332;164272;0;0;2844006;296;638;360;2;1178476;23900;128078;128562;0;0;14294;56778;13034;0;0;78878;10578;18211440;2610816;2419180;2156;0;0;40570890;287584;562432;441266;210118;369886;370576;244098;117480;136356;586;0;0
neg;722;0;0;0;0;0;0;112;25566;25124;0;0;0;14900;0;0;0;0;49154;43846;26962;2312;0;0;0;0;0;0;0;0;0;0;0;0;38240;11440;1122;0;1208;26;50;56;98;48454;910;0;0;0;30170;15644;3388;1034;110;94;334;28;0;0;76136;6;6;182;26;14900;522;18274;7904;na;na;388;74;24;0;0;786;156;130360;19734;0;0;0;0;na;10138;7492;2210;1000;20834;9006;122;0;0;0;0;0
neg;62074;0;0;0;0;0;0;5322;209084;3717046;1523096;75878;4134;2246868;0;0;0;0;4978034;4425192;771010;459336;0;0;1090;0;4388;716;0;0;0;0;0;20472;1704562;3510074;299452;0;7394;6364;8456;237014;4331226;944096;10;0;0;0;1969370;1264904;541528;391290;291786;232720;336816;506146;0;0;5750048;86;390;152;6;2246868;51880;327500;440440;0;0;30430;53520;9422;0;0;159396;28236;491020;54494;0;0;0;0;21733960;782046;988980;721764;399254;889770;759966;445258;235282;299530;12710;0;0
neg;39330;0;0;0;0;0;0;264;150692;1713810;554500;24160;562;1129934;0;0;0;0;2194084;1909536;351552;243920;0;0;0;0;230;130;0;0;0;0;0;0;786766;1639510;17712;0;3532;2554;6540;13494;278826;2138754;288;0;0;0;638282;682210;236022;187864;170498;161450;193516;174146;0;0;2546028;34;78;152;12;1129934;30636;180018;170830;0;0;19200;22256;8774;4172958;943764;45794;11424;6650600;672496;96138;5580;2;2;0;337234;457580;335466;146370;235198;165624;149132;143316;388844;85224;2;34
neg;52;0;0;0;0;0;0;70;1414;10676;12306;0;0;8098;0;0;0;0;20524;14562;10326;3574;0;0;0;0;18;10;0;0;0;0;0;0;23474;0;992;0;1072;32;36;82;11396;11846;2;0;0;0;21482;1780;304;306;86;302;206;0;0;0;30892;0;10;0;0;8098;496;2686;7616;0;0;358;0;0;0;0;542;132;13920;1378;29274;182;0;0;0;15854;7270;1114;132;66;24;6;0;0;0;0;0
neg;28250;0;0;0;0;0;0;7486;348032;1367794;172244;7002;0;1016568;0;122;0;0;1716028;1521910;320196;157280;0;0;0;0;272;84;0;0;0;0;0;35390;760636;484986;621546;0;5936;3484;3074;43646;1484992;361406;20;0;0;0;789362;318430;176594;124742;97862;84974;93656;153620;60300;3018;2036612;208;1406;2154;8;1016568;27614;167142;152172;0;0;14460;19152;3884;0;0;60920;12100;55960;80656;1957644;544;0;0;27250420;226732;367886;272136;144962;299582;350626;211862;26904;1868;0;0;0
neg;40094;0;0;0;0;0;0;1030;117706;1686248;608060;35592;1292;961568;0;0;0;0;2274694;2063926;339866;182128;0;0;0;0;0;0;0;0;0;0;0;25506;472798;1845926;105698;0;1492;1056;1772;111888;1868174;465540;6;0;0;0;679768;704770;303644;232748;177592;130070;136770;84562;4;0;2614936;0;0;0;0;961568;19636;214618;124566;0;0;11766;0;0;0;0;0;0;0;0;0;0;0;0;0;272980;374796;317746;151976;369462;366982;265386;141506;187834;1260;0;0
neg;895884;na;na;0;0;20964;2339090;19624706;28385888;13463306;3330982;1035484;161470;25349514;6812;0;1046676;2048862;48863162;40224468;26348838;9178030;na;0;3700;0;na;na;0;0;0;0;0;0;2130404;60265124;5966362;0;74784;38448;62080;83876;7338230;60763312;1156;4;0;0;13349382;18615942;13100806;6963652;4345398;2858306;2376296;3006754;2455274;1290080;76263690;na;na;na;na;25349514;1265908;13125106;13178702;na;na;629322;na;na;na;na;na;na;na;na;na;na;na;na;na;15006902;12226944;11064556;4428454;5086468;7992990;3670488;8751228;133832;28;na;na
neg;211848;0;0;0;0;17548;1852914;5422722;4211348;2089046;269204;26162;0;6328076;3146;120;654496;875830;12213994;12057632;1614826;606538;0;0;0;0;654;2818;0;0;0;0;0;10826;593650;8087482;5196986;0;6412;1304;2714;5628;182502;13690384;0;0;0;0;3810222;4277204;2244472;1359606;705582;399224;253972;350618;397862;90182;14484568;17656;21554;9718;236;6328076;127314;805382;804758;0;0;65668;23462;4254;18108402;2172228;275558;37668;8533280;1302514;14144116;137290;0;0;70538910;3691936;1009580;821538;411114;1186664;622386;3232362;2856044;57320;0;0;0
neg;6;0;0;0;0;0;532;3996;1374;1048;0;0;0;750;0;0;2180;3578;10858;11782;7994;286;0;0;0;0;26;38;0;0;0;0;0;0;0;1668;5282;0;46;4;66;998;6;1234;3914;682;0;0;5740;298;90;40;126;50;410;46;10;140;21054;0;4;0;0;750;82;6002;1976;0;0;166;0;0;0;0;40;10;1020;100;0;10;0;0;0;5628;1206;116;0;0;0;0;0;0;0;0;0
neg;10;0;0;0;0;10;3110;34030;42112;4896;0;0;0;33724;0;108;6178;13334;72942;62034;89946;6696;0;0;0;0;26;2;0;0;0;0;0;0;0;2332;81826;0;2114;356;952;1000;2090;64954;6024;6668;0;0;43674;31930;5026;1420;1048;482;392;170;12;4;169230;48;34;68;2;33724;1200;67438;21130;0;0;1240;0;0;0;0;1230;294;2460;516;0;0;0;0;0;33798;12724;4330;1418;2364;7152;21644;728;0;0;0;0
neg;54618;0;0;0;0;0;0;236;239870;2322548;802266;59580;3146;1441718;0;0;0;0;2999718;2542932;514134;400414;0;0;2600;0;2848;462;0;0;0;0;0;178726;2780760;236268;231892;0;3302;1708;1486;36826;2907056;477210;58;0;0;0;1015640;785984;289254;196900;136906;109980;173700;718996;286;0;3514328;3274;24;9740;30;1441718;44504;272448;240872;0;0;26044;60320;28710;0;0;93718;16014;9409280;955832;3385834;784;0;0;28556010;373834;523336;448264;224348;475458;981896;259876;130446;9286;902;0;0
neg;34224;0;0;0;0;0;0;33750;297832;1185914;834286;24010;0;1184290;0;0;0;0;2192420;1986302;418154;165118;0;0;0;0;1552;64;0;0;0;0;0;1862;232824;940474;1200632;0;2650;792;1162;2756;2100;2366302;30;0;0;0;694094;595474;227668;166298;138582;153470;365674;34532;0;0;2611042;0;432;456;142;1184290;34700;262222;154430;0;0;15114;25720;5422;0;0;103810;23426;3553480;449038;0;0;0;0;33223640;394918;520110;284690;114860;210132;240070;161566;125230;294258;29958;0;0
neg;125264;0;0;0;0;0;1972;141288;30136;3410;3520;0;0;3403890;0;0;303444;450968;6414808;5893798;1301144;666458;4;0;0;0;420;2368;0;0;0;0;0;0;12036;168290;0;0;108;112;140;226;398;852;170936;7554;0;0;84522;43524;11722;8108;6358;5866;7192;10926;1416;692;8020472;6012;54;15956;0;3403890;80824;433616;863380;0;0;45250;22366;5710;9145492;1158704;179320;24224;13900;2056;7946904;77022;0;0;2772430;50812;21808;14360;8430;9358;6002;26272;39908;3376;0;0;0
neg;41368;0;0;0;0;0;0;35486;1083086;1673388;265668;2310;0;1446094;0;0;138;236;2781196;2483176;562686;237742;0;0;0;0;0;0;0;0;0;0;0;17986;1821108;634202;586642;0;6074;10854;23668;27822;1027032;1915028;49448;12;0;0;1402896;539504;255830;183564;142830;122712;139096;193516;75322;4668;3344674;258;224;1846;292;1446094;41162;274844;286198;0;0;22386;27396;5938;0;0;108486;22220;3881540;553230;0;0;0;0;14723380;647960;578978;315944;160348;391406;353858;322034;176940;111762;708;0;0
neg;618;0;0;0;0;5578;23440;4318;14054;7628;0;0;0;17858;500;0;17174;21346;36146;42240;198798;5738;0;0;0;0;34;24;0;0;0;0;0;0;0;14156;40862;0;1348;6;246;64;414;23092;486;29362;0;0;26370;11166;11574;2890;1060;1216;400;232;50;60;252160;0;4;2;0;17858;1036;184200;12980;0;0;1400;4;6;0;0;586;158;0;0;0;0;0;0;0;23566;4760;1938;1910;3036;3968;10416;5034;384;6;0;0
neg;326;0;0;0;0;0;2082;27040;8910;17030;0;0;0;14374;0;0;5078;8244;28604;26268;44856;2326;0;0;0;0;112;58;0;0;0;0;0;0;0;15312;39750;0;16576;198;324;1090;1762;27032;3840;4240;0;0;29978;10192;3320;1592;1282;880;756;5626;1386;50;78610;16;8;38;0;14374;586;34766;9916;0;0;582;20;2;0;0;832;148;440;170;0;0;0;0;0;24094;7750;1744;636;11888;3284;1550;4116;0;0;0;0
neg;59954;0;0;0;0;0;0;21776;444686;2372136;1289758;127282;17076;1835198;0;0;0;0;3706124;3133024;702278;511836;0;0;23410;0;6306;630;0;0;0;0;0;114258;1979390;1732406;446660;0;1938;618;2256;3028;66900;4175680;22294;0;0;0;1278212;946402;302496;223974;189770;162608;234004;904028;31220;0;4408972;284;566;692;170;1835198;56394;304470;394488;0;0;30350;31810;15964;0;0;93628;20606;8501600;881860;483466;10232;0;0;351420;667346;1010042;566752;275424;442648;372174;307212;219438;390296;21382;0;0
neg;41236;0;0;0;0;0;348;293122;1501234;891840;194494;8280;554;1270796;0;116;12952;19916;2525122;2148010;914252;315516;0;0;0;0;670;156;0;0;0;0;0;57958;1211550;399258;1221106;0;4298;6132;7050;34166;1416306;1410888;11028;2;2;0;1004158;683700;381258;247618;138434;95502;91236;231396;16560;10;3453016;80;518;792;18;1270796;41712;633232;278156;0;0;22168;18878;5652;0;0;82736;13990;19520;3898;0;0;0;0;33007310;538598;434212;286374;176492;460312;844404;101154;37784;10416;126;0;0
neg;328;0;0;0;0;0;0;132;2318;32962;1930;0;0;15126;0;0;0;0;32044;24746;18200;3768;0;0;0;0;134;104;0;0;0;0;0;0;36190;0;1152;0;1254;14;38;62;10408;25564;2;0;0;0;25528;8746;1948;502;178;256;184;0;0;0;50288;2;6;6;0;15126;762;10842;7320;0;0;422;176;30;0;0;1788;518;4240;548;0;0;0;0;0;11904;10508;4162;2418;6326;1962;62;0;0;0;0;0
neg;172;0;0;0;0;0;0;404;2000;18334;2112;0;0;10078;0;0;0;0;21794;18938;11584;1350;0;0;0;0;24;4;0;0;0;0;0;0;21156;0;1694;0;1794;32;18;24;494;20488;0;0;0;0;16218;4802;888;294;70;538;40;0;0;0;33408;0;44;24;0;10078;376;8638;2924;20;42;236;34;12;0;0;510;98;3040;354;22046;104;0;0;0;7918;5490;9122;296;24;0;0;0;0;0;0;0
neg;63284;0;0;0;0;0;0;8232;1415330;2141290;386500;26516;0;1857338;0;0;0;0;3715316;3348634;489814;300658;0;0;0;0;802;198;0;0;0;0;0;0;1033146;800668;2144050;0;1960;658;874;14154;3133472;826638;108;0;0;0;1366082;874490;519198;416696;311050;231834;215332;43180;0;0;4205732;0;6;172;14;1857338;45108;248018;240278;0;0;21220;44574;9898;0;0;117346;23774;27020;6168;0;0;0;0;3801150;731834;572538;369194;170892;350904;348798;346088;321042;755028;11546;0;0
neg;6;0;0;0;0;0;0;10;296;4014;0;0;0;2514;0;204;0;0;11986;10266;9786;206;0;0;0;0;2;20;0;0;0;0;0;0;0;0;4320;0;1084;10;16;12;44;3154;0;0;0;0;3202;98;76;210;54;78;180;324;76;22;21786;0;8;0;0;2514;106;8318;1456;0;0;108;0;0;882;94;10;4;640;172;0;20;0;0;0;3328;742;38;12;28;32;34;106;0;0;0;0
neg;2352;0;0;0;0;0;0;40880;90546;1662;0;0;0;60082;0;206;148;194;131426;120894;16982;7362;0;0;0;0;0;0;0;0;0;0;0;4788;75132;27896;25272;0;1460;38;36;38;194;128914;2408;0;0;0;47166;56392;16754;8216;2814;718;936;92;0;0;148604;2;6;152;14;60082;1388;7354;9586;0;0;752;654;172;0;0;2502;722;615600;78752;0;0;0;0;1352340;11346;14204;7098;4166;14578;81302;376;18;0;0;0;0
neg;29308;0;0;0;0;0;0;31376;673724;966658;196854;3338;38;912710;0;0;0;0;1657796;1427872;332298;185294;0;0;0;0;0;0;0;0;0;0;0;103182;1154300;499142;115364;0;6928;4794;13250;22208;803152;1021654;2;0;0;0;779102;273962;152082;109352;91536;108736;277384;79834;0;0;1990440;450;974;972;78;912710;26872;179284;151270;na;na;16172;30244;5928;0;0;70624;14714;2218800;543360;0;0;0;0;na;213766;351594;260416;132582;266206;204386;173034;128418;139012;2574;0;0
neg;10;0;0;0;0;0;0;1652;2332;1490;0;0;0;1700;0;2;250;618;9476;7682;3136;422;0;0;0;0;6;12;0;0;0;0;0;0;0;2316;3158;0;60;6;6;32;1468;3902;0;0;0;0;4250;418;178;128;48;12;320;120;0;0;12876;0;2;0;0;1700;132;1352;1752;0;0;142;0;0;0;0;14;10;9640;980;0;10;0;0;0;3800;1450;78;10;36;42;58;0;0;0;0;0
neg;200478;na;na;0;0;0;27660;3533226;8208198;3165356;318982;27766;0;5316892;0;160;111848;199598;12023940;10693172;4721438;1374424;na;0;0;0;na;na;0;0;0;0;0;0;5894;3091258;12184036;0;24532;35758;47340;35174;7582574;7552104;3426;274;6;0;5059772;3218972;3224072;1846022;812768;412996;280352;195582;84590;146062;16857428;na;na;na;na;5316892;186704;2083650;2630116;na;na;82624;na;na;na;na;na;na;na;na;na;na;na;na;na;4641188;2099920;1197032;486780;761722;617122;968566;4451428;57430;0;na;na
neg;99590;0;0;0;0;0;0;858;401890;3856350;1422570;53854;0;2687434;0;0;0;0;5325930;4788072;579708;405124;0;0;0;0;482;148;0;0;0;0;0;0;2763132;2972388;2;0;2882;446;838;1760;79188;5647364;3044;0;0;0;1703026;1236038;714222;632146;553952;433882;454914;7342;0;0;5906760;0;380;240;44;2687434;55202;238766;339614;0;0;37218;54968;25336;0;0;125022;23938;8792100;891228;0;0;0;0;558680;903666;712236;475218;249118;525220;520226;505968;448884;1270060;124926;0;0
neg;41542;0;0;0;0;0;0;2026;246906;2050378;847060;28822;0;1403622;0;0;0;0;2752400;2315542;541466;363668;0;0;0;0;80;52;0;0;0;0;0;0;2391586;783606;0;0;2416;1830;1300;1268;14074;3151996;2308;0;0;0;1376788;545664;244594;229984;270344;443376;64442;0;0;0;3294584;0;90;52;6;1403622;43530;220628;319924;0;0;29264;32660;15896;0;0;57960;9750;19777280;2856496;0;0;0;0;39541260;720744;625638;306780;170146;364760;317948;297168;209026;162912;70;0;0
neg;40212;0;0;0;0;0;0;4810;305216;1719430;443664;18616;336;1226058;0;0;0;0;2358138;2109482;386016;199618;0;0;0;0;142;52;0;1274;7032;6960;11500;53682;881936;632598;897090;0;10398;11966;19578;32992;437358;1979706;74;0;0;0;678590;591198;429192;315092;197678;128888;148412;3022;0;0;2744594;226;726;278;4;1226058;27856;245826;139644;0;0;16770;25620;12752;0;0;45518;9126;8295680;853398;0;0;0;0;1056930;318952;328368;304900;156640;356146;446910;406600;167622;5892;42;0;0
neg;10;8;6;0;0;0;0;3046;2058;2470;0;0;0;3424;0;0;0;0;9600;7460;12534;288;0;0;0;0;8;50;0;0;0;0;0;0;0;104;7470;0;1186;8;8;10;28;2236;4098;0;0;0;5890;658;156;52;212;452;54;94;6;0;22168;2;0;0;0;3424;236;10652;1860;0;0;170;0;0;1710;578;108;38;320;32;16;8;0;0;0;4844;2282;330;60;46;8;4;0;0;0;0;0
neg;30594;0;0;0;0;0;0;15070;182054;1410558;524934;52452;15462;930400;0;0;0;0;1884100;1547940;452558;277892;0;0;5408;0;3534;474;0;0;0;0;0;99878;1878088;166716;55848;0;1412;564;938;15824;1347404;829508;4878;2;0;0;828894;449614;156038;115522;87770;74742;100754;326198;60856;142;2337090;48;72;362;2;930400;28718;207152;243888;0;0;16666;26430;4702;0;0;70520;15704;244180;56706;0;0;0;0;594250;391210;530488;258804;105048;197784;157390;147082;120146;283328;9250;0;0
neg;78956;0;0;0;0;0;0;4074;855600;3485734;1060856;45484;0;2269766;0;0;0;0;4610370;3735500;1176382;748122;0;0;0;0;242;42;0;0;0;0;0;28268;1571018;2250604;1601858;0;3066;696;1290;2182;36126;5396224;12164;0;0;0;2022578;1123868;521110;448872;416618;468288;450372;42;0;0;5787708;0;6;280;28;2269766;77770;536638;633016;0;0;44804;74578;32240;0;0;148538;35036;11786520;1208746;0;0;0;0;1825140;897288;1081998;605608;308688;670796;617932;562010;354662;352482;284;0;0
neg;52136;0;0;0;0;0;0;878;448798;2118492;429644;34726;486;1399858;0;0;0;0;2628562;2212640;499090;374504;0;0;0;0;2128;476;0;0;0;0;0;68666;1972998;492150;499210;0;2088;2056;2922;22476;1800838;1200458;2186;0;0;0;832822;758640;319236;246970;187442;147772;187058;352806;278;0;3127970;38;112;120;6;1399858;47518;259244;238352;0;0;23448;57814;10482;0;0;92124;24384;189140;29908;113716;5562;0;0;3230930;340836;399324;371646;210538;393500;331818;309906;224216;424618;26622;0;0
neg;2;0;0;0;0;0;0;178;206;3810;0;0;0;1294;0;0;0;0;2460;822;17046;788;0;0;0;0;14;6;0;0;0;0;0;0;0;0;4194;0;1038;10;14;14;164;2954;0;0;0;0;2898;410;66;176;56;34;84;442;26;2;19514;2;8;4;0;1294;100;15322;1710;0;0;102;0;0;332;42;38;14;980;116;24078;36;0;0;0;2672;1276;160;24;40;14;8;0;0;0;0;0
